8, 16, 25, 52
5, 17, 11, 52
4, 13, 29, 39
6, 12, 11, 16
8, 1, 1, 7
2, 4, 32, 70
1, 1, 20, 9
1, 9, 36, 67
9, 8, 20, 65
2, 7, 12, 33
1, 15, 13, 36
1, 7, 12, 62
1, 17, 25, 14
7, 5, 36, 56
4, 16, 19, 15
3, 9, 16, 21
5, 4, 4, 60
9, 20, 13, 59
5, 7, 27, 66
1, 17, 1, 17
8, 11, 16, 12
2, 16, 25, 70
8, 14, 28, 51
9, 17, 18, 0
4, 11, 32, 10
3, 12, 38, 50
3, 18, 40, 53
0, 4, 30, 53
5, 18, 24, 77
4, 10, 29, 30
4, 12, 30, 52
7, 14, 4, 25
6, 16, 5, 77
1, 14, 26, 33
3, 15, 33, 31
9, 15, 30, 58
9, 0, 40, 42
5, 5, 18, 61
0, 13, 17, 78
6, 6, 34, 39
7, 6, 3, 72
3, 12, 12, 64
5, 7, 40, 36
4, 13, 3, 61
0, 11, 6, 74
3, 4, 26, 22
0, 2, 7, 14
3, 7, 30, 46
1, 9, 8, 58
7, 6, 19, 3
6, 16, 6, 6
1, 3, 14, 5
0, 8, 26, 44
4, 12, 9, 34
4, 11, 14, 25
5, 17, 30, 58
6, 17, 19, 38
7, 10, 11, 42
0, 11, 28, 27
5, 13, 35, 56
1, 4, 40, 70
4, 18, 13, 16
9, 9, 38, 27
6, 19, 32, 21
9, 11, 32, 38
4, 13, 30, 70
3, 8, 31, 49
7, 6, 6, 20
9, 15, 20, 55
0, 4, 22, 22
9, 2, 1, 67
6, 19, 26, 47
0, 13, 14, 4
7, 11, 17, 69
3, 16, 34, 73
1, 17, 9, 7
8, 5, 1, 21
2, 1, 15, 76
3, 18, 22, 74
5, 4, 35, 65
1, 12, 20, 3
0, 13, 0, 27
1, 10, 17, 33
3, 16, 27, 22
9, 19, 23, 57
1, 15, 25, 19
8, 17, 33, 14
8, 0, 6, 47
0, 13, 39, 4
3, 15, 2, 74
1, 15, 39, 58
1, 8, 11, 40
1, 12, 27, 13
5, 11, 36, 21
0, 10, 19, 0
6, 18, 26, 44
2, 3, 15, 30
3, 18, 19, 36
0, 12, 21, 15
4, 19, 32, 14
5, 20, 38, 25
9, 19, 30, 36
9, 20, 24, 51
4, 11, 35, 67
0, 9, 15, 19
1, 14, 23, 72
3, 9, 38, 14
7, 13, 17, 43
2, 0, 10, 16
8, 4, 9, 55
1, 12, 12, 38
9, 13, 3, 52
4, 14, 39, 58
8, 5, 39, 4
5, 12, 14, 22
3, 5, 28, 37
6, 11, 4, 14
4, 15, 16, 43
5, 3, 0, 67
9, 19, 33, 37
6, 14, 12, 23
8, 13, 7, 63
3, 11, 14, 13
2, 13, 40, 69
8, 3, 30, 34
9, 5, 11, 20
2, 15, 3, 8
7, 20, 40, 45
7, 5, 21, 16
0, 19, 23, 74
5, 18, 22, 51
3, 3, 8, 17
5, 1, 4, 28
3, 7, 23, 36
8, 8, 23, 36
0, 8, 33, 2
1, 5, 22, 1
7, 13, 32, 0
3, 18, 28, 13
1, 9, 22, 49
8, 3, 35, 7
2, 20, 14, 13
3, 15, 17, 70
5, 14, 21, 35
8, 13, 10, 4
2, 5, 13, 2
7, 15, 3, 17
9, 20, 31, 80
6, 15, 0, 71
2, 4, 20, 61
7, 5, 28, 38
9, 7, 3, 9
2, 17, 15, 23
2, 15, 16, 52
6, 20, 22, 19
4, 13, 24, 11
0, 19, 29, 34
5, 2, 15, 18
1, 17, 28, 67
9, 4, 2, 3
9, 11, 16, 54
5, 7, 12, 4
7, 2, 35, 22
5, 4, 26, 34
8, 12, 7, 22
2, 10, 9, 44
0, 6, 14, 50
9, 1, 26, 59
8, 13, 16, 33
2, 18, 33, 44
1, 17, 11, 74
3, 13, 32, 52
5, 13, 18, 73
7, 12, 29, 76
7, 3, 10, 36
5, 8, 7, 60
4, 3, 26, 63
2, 10, 37, 65
7, 8, 19, 44
0, 16, 39, 61
1, 12, 16, 40
2, 20, 11, 79
9, 2, 26, 64
2, 7, 6, 39
5, 5, 6, 75
6, 19, 2, 12
6, 1, 32, 79
1, 19, 10, 23
4, 20, 24, 52
6, 15, 19, 30
9, 4, 26, 70
4, 14, 26, 16
2, 15, 16, 34
8, 9, 27, 17
4, 20, 17, 43
6, 15, 13, 49
8, 9, 33, 20
6, 7, 2, 10
7, 9, 14, 69
3, 0, 8, 9
5, 7, 0, 58
4, 15, 1, 32
9, 11, 12, 15
4, 7, 34, 36
5, 13, 2, 69
7, 3, 25, 46
8, 4, 21, 57
5, 18, 2, 40
3, 12, 18, 7
6, 13, 31, 69
2, 20, 28, 79
7, 20, 4, 5
1, 3, 27, 15
3, 1, 20, 9
7, 17, 5, 52
9, 9, 26, 32
7, 17, 2, 54
7, 3, 19, 43
5, 1, 27, 47
4, 7, 3, 78
2, 15, 18, 63
0, 0, 13, 29
9, 15, 22, 22
6, 18, 20, 77
1, 13, 14, 0
0, 2, 40, 33
7, 5, 0, 11
7, 2, 40, 66
7, 9, 30, 53
5, 19, 39, 67
9, 17, 21, 14
2, 17, 28, 54
1, 0, 29, 75
5, 13, 28, 16
9, 5, 0, 59
4, 20, 33, 59
4, 13, 17, 30
9, 6, 15, 16
4, 1, 7, 51
3, 20, 30, 75
6, 10, 30, 35
7, 7, 14, 22
2, 20, 34, 56
5, 11, 38, 53
2, 16, 5, 47
1, 3, 7, 29
1, 17, 33, 65
5, 7, 30, 50
0, 3, 15, 73
2, 1, 6, 26
6, 19, 31, 45
0, 18, 3, 32
3, 14, 8, 12
2, 8, 31, 51
7, 8, 16, 65
6, 11, 31, 53
3, 20, 14, 28
6, 3, 21, 23
7, 8, 13, 19
2, 16, 7, 22
2, 3, 10, 39
5, 20, 15, 28
2, 5, 25, 45
0, 11, 32, 35
7, 2, 32, 58
5, 13, 36, 49
4, 7, 1, 31
2, 7, 39, 13
4, 10, 8, 10
4, 19, 6, 74
1, 3, 0, 5
6, 14, 9, 60
7, 0, 33, 36
8, 17, 29, 55
7, 10, 35, 6
9, 4, 32, 46
9, 10, 19, 23
3, 7, 36, 16
0, 13, 33, 59
5, 2, 4, 43
3, 14, 6, 10
2, 17, 32, 65
4, 2, 24, 12
9, 0, 31, 56
8, 19, 3, 27
7, 19, 17, 61
5, 1, 24, 62
4, 15, 30, 76
4, 0, 5, 56
6, 11, 24, 57
5, 17, 22, 78
8, 18, 12, 67
4, 4, 27, 59
9, 1, 15, 42
5, 16, 19, 23
5, 0, 10, 66
9, 18, 16, 56
4, 10, 28, 50
6, 5, 8, 53
0, 6, 13, 49
4, 3, 37, 74
4, 16, 11, 75
6, 12, 17, 42
9, 10, 14, 73
8, 14, 15, 6
3, 5, 18, 19
1, 4, 29, 29
1, 10, 19, 4
1, 5, 21, 39
7, 15, 38, 10
6, 3, 1, 40
8, 7, 20, 59
4, 9, 27, 53
6, 16, 21, 21
9, 11, 29, 63
5, 16, 4, 12
6, 20, 18, 73
7, 7, 24, 14
4, 16, 1, 2
3, 14, 17, 11
1, 15, 28, 79
7, 6, 16, 60
1, 19, 13, 23
3, 3, 35, 67
6, 3, 15, 41
0, 17, 29, 30
0, 15, 17, 13
7, 20, 15, 77
1, 16, 20, 51
2, 12, 5, 66
2, 20, 28, 26
6, 8, 34, 49
1, 3, 37, 17
7, 13, 30, 67
9, 2, 40, 10
7, 5, 10, 1
1, 7, 32, 9
1, 5, 34, 11
4, 13, 3, 65
1, 16, 29, 76
8, 10, 6, 31
2, 16, 22, 48
2, 9, 6, 23
8, 3, 37, 9
6, 16, 6, 29
9, 8, 26, 30
1, 11, 18, 78
7, 11, 11, 73
7, 5, 15, 28
6, 17, 39, 41
7, 8, 11, 50
2, 5, 22, 75
8, 17, 16, 27
8, 6, 20, 40
8, 19, 37, 29
2, 12, 7, 10
9, 1, 13, 26
3, 6, 23, 27
6, 11, 8, 72
4, 1, 2, 56
7, 20, 37, 26
6, 17, 33, 35
8, 0, 16, 40
0, 12, 13, 50
0, 19, 14, 49
8, 8, 21, 68
8, 3, 20, 28
6, 15, 6, 55
5, 13, 8, 51
6, 12, 7, 29
6, 2, 24, 6
2, 15, 38, 2
0, 16, 20, 33
7, 20, 34, 34
3, 9, 39, 30
5, 9, 23, 43
0, 13, 20, 69
6, 17, 17, 52
5, 13, 18, 75
2, 3, 13, 10
6, 7, 10, 20
9, 13, 40, 39
0, 8, 9, 59
2, 12, 35, 67
2, 14, 21, 42
4, 20, 40, 68
3, 20, 24, 68
7, 4, 3, 42
6, 11, 23, 48
0, 13, 13, 53
4, 10, 40, 56
3, 19, 2, 41
7, 17, 15, 2
9, 11, 9, 30
1, 16, 19, 3
4, 20, 6, 0
2, 15, 10, 59
3, 9, 8, 67
4, 7, 14, 53
2, 18, 18, 21
0, 0, 8, 47
6, 0, 25, 42
3, 15, 3, 73
2, 7, 20, 45
2, 6, 29, 25
2, 4, 28, 2
9, 1, 0, 47
5, 15, 6, 33
7, 6, 14, 59
4, 12, 39, 68
2, 1, 36, 59
4, 3, 28, 47
8, 2, 30, 67
0, 19, 37, 51
1, 14, 4, 61
9, 19, 23, 3
5, 9, 26, 19
2, 4, 19, 75
3, 2, 27, 29
3, 11, 17, 59
1, 14, 9, 73
1, 0, 27, 57
9, 1, 24, 29
4, 10, 11, 76
4, 0, 20, 53
1, 4, 4, 52
6, 18, 22, 72
2, 13, 22, 55
3, 4, 24, 51
1, 17, 18, 63
5, 2, 18, 9
5, 4, 12, 49
1, 10, 19, 25
1, 17, 30, 1
5, 9, 8, 39
3, 20, 4, 67
8, 20, 2, 26
9, 10, 30, 3
5, 7, 29, 44
3, 1, 30, 8
4, 16, 8, 37
1, 17, 5, 65
7, 4, 13, 5
9, 18, 3, 63
9, 3, 21, 2
1, 4, 35, 46
7, 3, 18, 63
8, 16, 3, 67
1, 13, 37, 73
1, 5, 31, 76
0, 20, 19, 36
6, 11, 8, 74
8, 15, 32, 3
0, 6, 12, 41
7, 7, 17, 2
9, 15, 2, 26
0, 0, 24, 23
1, 3, 7, 19
2, 12, 32, 32
0, 0, 17, 51
8, 5, 19, 29
2, 5, 37, 42
1, 1, 13, 2
3, 9, 8, 14
9, 2, 21, 64
3, 16, 30, 50
2, 7, 24, 66
1, 8, 29, 28
2, 16, 8, 7
8, 8, 16, 35
9, 14, 40, 40
4, 16, 38, 42
1, 17, 18, 18
7, 17, 38, 33
7, 3, 10, 68
0, 8, 12, 42
2, 20, 7, 61
6, 5, 16, 64
8, 6, 6, 2
4, 5, 27, 45
7, 20, 31, 22
1, 3, 34, 25
8, 18, 31, 10
6, 13, 4, 30
4, 4, 39, 76
9, 0, 35, 33
9, 2, 2, 2
0, 1, 27, 54
2, 8, 30, 34
8, 12, 16, 55
3, 4, 28, 25
3, 3, 16, 11
7, 11, 32, 33
5, 11, 29, 0
7, 2, 31, 22
1, 19, 34, 12
4, 12, 15, 51
2, 18, 21, 5
3, 7, 8, 30
1, 12, 37, 30
6, 1, 2, 6
4, 1, 30, 58
2, 6, 10, 34
5, 7, 29, 42
2, 16, 37, 69
5, 17, 26, 12
1, 2, 35, 57
5, 4, 8, 3
6, 6, 16, 2
5, 15, 17, 42
3, 7, 23, 32
0, 8, 29, 43
5, 13, 25, 25
9, 4, 4, 6
9, 1, 37, 77
6, 11, 34, 42
2, 14, 3, 43
3, 8, 31, 67
6, 4, 21, 34
9, 1, 4, 44
7, 6, 40, 55
0, 7, 12, 40
7, 1, 28, 2
4, 6, 13, 16
9, 8, 18, 69
5, 17, 4, 19
4, 9, 10, 37
2, 5, 5, 28
9, 7, 8, 22
2, 2, 37, 46
2, 20, 13, 10
8, 8, 7, 75
5, 5, 38, 69
1, 9, 16, 12
1, 14, 12, 28
6, 8, 28, 35
9, 16, 14, 53
0, 11, 40, 74
0, 13, 16, 51
7, 9, 22, 24
2, 19, 7, 6
9, 12, 6, 51
1, 14, 36, 21
4, 16, 6, 70
4, 16, 33, 71
9, 16, 33, 59
7, 13, 21, 29
5, 17, 14, 8
9, 20, 12, 6
1, 20, 3, 17
1, 5, 33, 55
1, 5, 13, 60
7, 11, 31, 65
9, 17, 4, 75
3, 0, 1, 49
7, 18, 40, 14
8, 12, 17, 29
0, 0, 34, 44
9, 5, 11, 71
3, 2, 37, 12
9, 16, 10, 22
7, 4, 36, 9
6, 0, 29, 60
3, 2, 8, 55
4, 11, 14, 42
2, 8, 10, 34
7, 18, 10, 65
6, 7, 2, 17
2, 6, 17, 42
9, 12, 23, 29
9, 15, 21, 55
7, 13, 30, 75
7, 8, 7, 45
4, 18, 31, 26
4, 16, 40, 46
9, 19, 19, 62
0, 3, 14, 76
6, 4, 32, 11
4, 20, 3, 69
3, 13, 34, 24
3, 10, 24, 44
6, 15, 36, 42
3, 4, 0, 79
4, 14, 4, 70
1, 4, 32, 22
1, 17, 5, 27
5, 4, 20, 23
5, 3, 0, 59
6, 2, 21, 22
2, 14, 12, 40
7, 2, 39, 27
8, 13, 33, 22
7, 1, 32, 42
1, 4, 38, 57
6, 20, 2, 1
2, 18, 15, 80
6, 0, 36, 59
3, 6, 31, 29
1, 6, 11, 31
2, 6, 1, 10
8, 10, 9, 44
2, 12, 35, 3
9, 11, 11, 23
1, 19, 19, 74
6, 1, 20, 46
3, 7, 8, 10
0, 8, 29, 71
1, 2, 0, 62
0, 14, 11, 68
5, 9, 20, 55
4, 7, 22, 63
8, 12, 34, 31
2, 6, 0, 20
2, 11, 16, 49
4, 12, 28, 5
5, 19, 28, 77
5, 17, 34, 10
0, 16, 25, 80
7, 19, 9, 51
3, 13, 4, 9
6, 15, 4, 21
0, 15, 40, 5
5, 9, 22, 59
8, 10, 33, 51
1, 4, 5, 24
3, 13, 1, 65
8, 3, 0, 24
2, 15, 33, 39
0, 1, 0, 8
5, 20, 1, 75
4, 18, 6, 17
9, 13, 38, 9
3, 13, 37, 51
4, 6, 4, 55
7, 5, 36, 18
7, 2, 35, 50
6, 0, 21, 76
9, 4, 13, 63
1, 20, 3, 64
3, 11, 3, 22
1, 6, 34, 22
8, 2, 19, 55
6, 16, 31, 10
8, 1, 3, 58
2, 16, 0, 49
7, 13, 29, 9
4, 4, 22, 20
3, 5, 4, 24
1, 15, 19, 10
2, 18, 23, 42
9, 10, 2, 60
7, 7, 36, 73
8, 13, 22, 60
4, 8, 34, 69
5, 17, 29, 69
4, 17, 22, 1
0, 6, 2, 43
4, 1, 6, 58
6, 0, 25, 26
1, 3, 3, 51
6, 17, 28, 40
6, 9, 38, 50
9, 1, 31, 23
8, 3, 28, 56
5, 20, 4, 23
7, 7, 14, 63
2, 8, 11, 34
2, 15, 3, 41
0, 13, 26, 45
6, 2, 38, 69
9, 3, 25, 47
0, 13, 15, 27
6, 13, 4, 26
8, 16, 27, 40
5, 15, 11, 52
9, 8, 5, 43
5, 5, 27, 63
7, 9, 11, 67
2, 10, 11, 27
6, 20, 8, 52
9, 11, 14, 2
0, 5, 33, 11
4, 11, 23, 39
7, 7, 32, 46
2, 1, 7, 46
3, 0, 19, 25
3, 1, 38, 68
4, 2, 23, 37
6, 8, 37, 29
3, 18, 0, 55
6, 0, 2, 20
0, 17, 23, 7
6, 7, 6, 62
0, 1, 32, 2
4, 20, 36, 24
2, 5, 39, 47
7, 20, 11, 54
2, 10, 14, 14
8, 12, 24, 72
3, 12, 26, 17
3, 14, 14, 27
0, 6, 36, 49
0, 6, 13, 33
3, 5, 30, 6
9, 15, 17, 74
3, 13, 16, 52
5, 9, 29, 40
4, 5, 4, 37
2, 2, 23, 43
9, 15, 3, 23
9, 9, 17, 51
7, 9, 33, 37
2, 17, 26, 7
3, 5, 30, 48
7, 4, 34, 21
2, 0, 19, 4
1, 16, 37, 47
0, 12, 5, 36
8, 9, 29, 41
8, 16, 19, 40
0, 9, 24, 50
5, 5, 27, 73
1, 17, 20, 39
5, 5, 10, 25
3, 8, 32, 67
8, 11, 25, 45
0, 1, 38, 46
5, 3, 12, 40
3, 17, 5, 49
0, 6, 17, 27
4, 11, 32, 14
0, 20, 38, 4
7, 4, 31, 17
5, 14, 7, 0
